DATA_MONTH,DATA_LEVEL,NHSE_REGION_CODE,NHSE_REGION_NAME,ICS_CODE,ICS_NAME,ORG_CODE,ORG_NAME,SPECIALTY_GROUP,SPECIALTY,STAFF_GROUP_1,GRADE,FTE,HEADCOUNT
2025-10-31,Organisation,Y62,North West,QOP,Greater Manchester,RXV,Greater Manchester Mental Health NHS Foundation Trust,Psychiatry group,Forensic psychiatry,HCHS doctors - Consultant,Consultant,8.2,10
2025-10-31,Organisation,Y62,North West,QOP,Greater Manchester,RXV,Greater Manchester Mental Health NHS Foundation Trust,Psychiatry group,Forensic psychiatry,HCHS doctors - Core Training,Core Training,6.875,7
2025-10-31,Organisation,Y62,North West,QOP,Greater Manchester,RXV,Greater Manchester Mental Health NHS Foundation Trust,Psychiatry group,Forensic psychiatry,HCHS doctors - Specialty Registrar,Specialty Registrar,3.55,4
2025-10-31,Organisation,Y62,North West,QOP,Greater Manchester,RXV,Greater Manchester Mental Health NHS Foundation Trust,Psychiatry group,General psychiatry,HCHS doctors - Associate Specialist,Associate Specialist,4.0,4
2025-10-31,Organisation,Y62,North West,QOP,Greater Manchester,RXV,Greater Manchester Mental Health NHS Foundation Trust,Psychiatry group,General psychiatry,HCHS doctors - Consultant,Consultant,111.21736,131
2025-10-31,Organisation,Y62,North West,QOP,Greater Manchester,RXV,Greater Manchester Mental Health NHS Foundation Trust,Psychiatry group,General psychiatry,HCHS doctors - Core Training,Core Training,53.1625,55
2025-10-31,Organisation,Y62,North West,QOP,Greater Manchester,RXV,Greater Manchester Mental Health NHS Foundation Trust,Psychiatry group,General psychiatry,HCHS doctors - Specialty Doctor,Specialty Doctor,41.2,50
2025-10-31,Organisation,Y62,North West,QOP,Greater Manchester,RXV,Greater Manchester Mental Health NHS Foundation Trust,Psychiatry group,General psychiatry,HCHS doctors - Specialty Registrar,Specialty Registrar,49.41875,51
2025-10-31,Organisation,Y62,North West,QOP,Greater Manchester,RXV,Greater Manchester Mental Health NHS Foundation Trust,Psychiatry group,Medical psychotherapy,HCHS doctors - Consultant,Consultant,3.65,6
2025-10-31,Organisation,Y62,North West,QOP,Greater Manchester,RXV,Greater Manchester Mental Health NHS Foundation Trust,Psychiatry group,Medical psychotherapy,HCHS doctors - Core Training,Core Training,1.0,1
2025-10-31,Organisation,Y62,North West,QOP,Greater Manchester,RXV,Greater Manchester Mental Health NHS Foundation Trust,Psychiatry group,Medical psychotherapy,HCHS doctors - Specialty Registrar,Specialty Registrar,1.0,1
2025-10-31,Organisation,Y62,North West,QOP,Greater Manchester,RXV,Greater Manchester Mental Health NHS Foundation Trust,Psychiatry group,Old age psychiatry,HCHS doctors - Consultant,Consultant,1.9,2
2025-10-31,Organisation,Y62,North West,QOP,Greater Manchester,RXV,Greater Manchester Mental Health NHS Foundation Trust,Psychiatry group,Old age psychiatry,HCHS doctors - Core Training,Core Training,6.6625,7
2025-10-31,Organisation,Y62,North West,QOP,Greater Manchester,RXV,Greater Manchester Mental Health NHS Foundation Trust,Psychiatry group,Old age psychiatry,HCHS doctors - Specialty Registrar,Specialty Registrar,10.55625,11
2025-10-31,Organisation,Y62,North West,QOP,Greater Manchester,RXV,Greater Manchester Mental Health NHS Foundation Trust,Psychiatry group,Psychiatry of learning disability,HCHS doctors - Core Training,Core Training,1.0,1
2025-10-31,Organisation,Y62,North West,QOP,Greater Manchester,RXV,Greater Manchester Mental Health NHS Foundation Trust,Psychiatry group,Psychiatry of learning disability,HCHS doctors - Specialty Registrar,Specialty Registrar,1.0,1
